profile,step,segment,global_command_first,global_command_last,command,scheduled_start_sim_time_s,scheduled_end_sim_time_s,planned_start_offset_s,planned_end_offset_s,observer_wall_time,max_servo_error_deg,servo_errors_deg,wheel_targets_rad_s,residual_warning,stop_reason,step24_25_evidence
raw,21,102,130,130,wheel stop,189.41199999967714,189.41199999967714,167.7286666663444,167.7286666663444,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
raw,22,103,131,140,servo front_left_hip 24.2 | servo front_left_knee 3.7 | servo front_right_hip 13.2 | servo front_right_knee 0.9 | servo rear_left_hip 24.2 | servo rear_left_knee 12 | servo rear_right_hip 29.8 | servo rear_right_knee -44.8 | wheel fl -2.09 | wheel rl -1.14,191.66199999967714,192.23999999965665,169.9786666663444,170.5566666663239,1785900298.1106632,,{},"{""front_left_ankle"":-2.09,""front_right_ankle"":0.0,""rear_left_ankle"":-1.14,""rear_right_ankle"":0.0}","{""step_index"":18,""segment_index"":72,""max_error_deg"":1.3971850619283614,""effective_tolerance_deg"":1.5218929177318508,""recorded_residual_deg"":{""front_right_hip"":0.7718929177318508},""measured_errors_deg"":{""front_right_hip"":1.3971850619283614},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.0218929177318508}",,
raw,22,104,141,141,wheel stop,192.23999999965665,192.23999999965665,170.5566666663239,170.5566666663239,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
raw,23,105,142,142,servo front_left_hip 17.3,207.77099999961567,207.81699999961566,186.08766666628293,186.13366666628292,1785900310.4791229,1.3549984334247966,"{""front_left_hip"":1.3549984334247966}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":18,""segment_index"":72,""max_error_deg"":1.3971850619283614,""effective_tolerance_deg"":1.5218929177318508,""recorded_residual_deg"":{""front_right_hip"":0.7718929177318508},""measured_errors_deg"":{""front_right_hip"":1.3971850619283614},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.0218929177318508}",,
raw,23,106,143,143,servo front_left_hip 13.2,207.84899999959518,207.8763333329285,186.16566666626244,186.19299999959577,1785900310.6591716,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":18,""segment_index"":72,""max_error_deg"":1.3971850619283614,""effective_tolerance_deg"":1.5218929177318508,""recorded_residual_deg"":{""front_right_hip"":0.7718929177318508},""measured_errors_deg"":{""front_right_hip"":1.3971850619283614},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.0218929177318508}",,
raw,23,107,144,144,servo front_left_hip 7.6,207.91199999967714,207.94933333301046,186.2286666663444,186.26599999967772,1785900310.90694,5.571933449829188,"{""front_left_hip"":5.571933449829188}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":18,""segment_index"":72,""max_error_deg"":1.3971850619283614,""effective_tolerance_deg"":1.5218929177318508,""recorded_residual_deg"":{""front_right_hip"":0.7718929177318508},""measured_errors_deg"":{""front_right_hip"":1.3971850619283614},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.0218929177318508}",,
raw,23,108,145,145,servo front_left_hip 4.8,207.98999999965665,208.0086666663233,186.3066666663239,186.32533333299057,1785900312.0709298,3.9817286155132336,"{""front_left_hip"":3.9817286155132336}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":23,""segment_index"":107,""max_error_deg"":1.738138877190921,""effective_tolerance_deg"":1.7389981250034268,""recorded_residual_deg"":{""front_left_hip"":0.9889981250034268},""measured_errors_deg"":{""front_left_hip"":1.738138877190921},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.2389981250034268}",,
raw,23,109,146,146,servo front_left_hip 0.7,208.12999999978703,208.15733333312036,186.4466666664543,186.47399999978762,1785900312.9084926,5.484924417133413,"{""front_left_hip"":5.484924417133413}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":23,""segment_index"":108,""max_error_deg"":1.6666534986971602,""effective_tolerance_deg"":1.7389981250034268,""recorded_residual_deg"":{""front_left_hip"":0.9889981250034268},""measured_errors_deg"":{""front_left_hip"":1.6666534986971602},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.2389981250034268}",,
raw,23,110,147,147,servo front_left_hip 11.8,208.61499999965665,208.68899999965666,186.9316666663239,187.00566666632392,1785900315.3006797,8.050330439449976,"{""front_left_hip"":-8.050330439449976}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":23,""segment_index"":109,""max_error_deg"":1.6468204220156917,""effective_tolerance_deg"":1.7389981250034268,""recorded_residual_deg"":{""front_left_hip"":0.9889981250034268},""measured_errors_deg"":{""front_left_hip"":1.6468204220156917},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.2389981250034268}",,
raw,23,111,148,148,servo front_left_hip 15.9,208.70799999976654,208.73533333309987,187.0246666664338,187.05199999976713,1785900315.407883,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":23,""segment_index"":109,""max_error_deg"":1.6468204220156917,""effective_tolerance_deg"":1.7389981250034268,""recorded_residual_deg"":{""front_left_hip"":0.9889981250034268},""measured_errors_deg"":{""front_left_hip"":1.6468204220156917},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.2389981250034268}",,
raw,23,112,149,149,servo front_left_hip 22.8,209.00499999978703,209.05099999978702,187.3216666664543,187.36766666645428,1785900315.5480595,0.2190004210178369,"{""front_left_hip"":0.2190004210178369}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":23,""segment_index"":109,""max_error_deg"":1.6468204220156917,""effective_tolerance_deg"":1.7389981250034268,""recorded_residual_deg"":{""front_left_hip"":0.9889981250034268},""measured_errors_deg"":{""front_left_hip"":1.6468204220156917},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.2389981250034268}",,
raw,23,113,150,150,servo front_left_hip 27,209.0519999995747,209.07999999957468,187.36866666624195,187.39666666624194,1785900315.9015563,0.9025383052936071,"{""front_left_hip"":-0.9025383052936071}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":23,""segment_index"":109,""max_error_deg"":1.6468204220156917,""effective_tolerance_deg"":1.7389981250034268,""recorded_residual_deg"":{""front_left_hip"":0.9889981250034268},""measured_errors_deg"":{""front_left_hip"":1.6468204220156917},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.2389981250034268}",,
raw,23,114,151,151,servo front_left_hip 28.4,209.11499999965665,209.12433333298998,187.4316666663239,187.44099999965724,1785900316.04328,0.601873472508256,"{""front_left_hip"":0.601873472508256}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":23,""segment_index"":109,""max_error_deg"":1.6468204220156917,""effective_tolerance_deg"":1.7389981250034268,""recorded_residual_deg"":{""front_left_hip"":0.9889981250034268},""measured_errors_deg"":{""front_left_hip"":1.6468204220156917},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.2389981250034268}",,
raw,23,115,152,152,servo front_left_hip 29.8,209.1769999995747,209.18633333290802,187.49366666624195,187.50299999957528,1785900316.2900908,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":23,""segment_index"":109,""max_error_deg"":1.6468204220156917,""effective_tolerance_deg"":1.7389981250034268,""recorded_residual_deg"":{""front_left_hip"":0.9889981250034268},""measured_errors_deg"":{""front_left_hip"":1.6468204220156917},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.2389981250034268}",,
raw,23,116,153,153,servo front_left_hip 33.9,209.45799999976654,209.48533333309987,187.7746666664338,187.80199999976713,1785900316.538663,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":23,""segment_index"":109,""max_error_deg"":1.6468204220156917,""effective_tolerance_deg"":1.7389981250034268,""recorded_residual_deg"":{""front_left_hip"":0.9889981250034268},""measured_errors_deg"":{""front_left_hip"":1.6468204220156917},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.2389981250034268}",,
raw,23,117,154,154,servo front_left_hip 35.3,209.91199999967714,209.92133333301047,188.2286666663444,188.23799999967773,1785900316.7443888,0.3376430153438932,"{""front_left_hip"":0.3376430153438932}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":23,""segment_index"":109,""max_error_deg"":1.6468204220156917,""effective_tolerance_deg"":1.7389981250034268,""recorded_residual_deg"":{""front_left_hip"":0.9889981250034268},""measured_errors_deg"":{""front_left_hip"":1.6468204220156917},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.2389981250034268}",,
raw,23,118,155,155,servo front_right_hip 20.1,211.20799999976654,211.25399999976653,189.5246666664338,189.5706666664338,1785900318.425618,7.478327051926598,"{""front_right_hip"":-7.478327051926598}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":23,""segment_index"":109,""max_error_deg"":1.6468204220156917,""effective_tolerance_deg"":1.7389981250034268,""recorded_residual_deg"":{""front_left_hip"":0.9889981250034268},""measured_errors_deg"":{""front_left_hip"":1.6468204220156917},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.2389981250034268}",,
raw,23,119,156,156,servo front_right_hip 24.2,211.25399999976653,211.28133333309987,189.5706666664338,189.59799999976713,1785900318.532837,1.609935750765203,"{""front_right_hip"":-1.609935750765203}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":23,""segment_index"":109,""max_error_deg"":1.6468204220156917,""effective_tolerance_deg"":1.7389981250034268,""recorded_residual_deg"":{""front_left_hip"":0.9889981250034268},""measured_errors_deg"":{""front_left_hip"":1.6468204220156917},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.2389981250034268}",,
raw,23,120,157,157,servo front_right_hip 27,211.34699999987643,211.3656666665431,189.6636666665437,189.68233333321035,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,
raw,23,121,158,158,servo front_right_hip 29.8,211.42599999978702,211.44466666645368,189.74266666645428,189.76133333312094,1785900318.6616688,0.23202002604241656,"{""front_right_hip"":-0.23202002604241656}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":23,""segment_index"":109,""max_error_deg"":1.6468204220156917,""effective_tolerance_deg"":1.7389981250034268,""recorded_residual_deg"":{""front_left_hip"":0.9889981250034268},""measured_errors_deg"":{""front_left_hip"":1.6468204220156917},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.2389981250034268}",,
raw,23,122,159,159,servo front_right_hip 31.2,211.50399999976653,211.51333333309987,189.8206666664338,189.82999999976713,1785900318.9039598,0.18574697874770507,"{""front_right_hip"":0.18574697874770507}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":23,""segment_index"":109,""max_error_deg"":1.6468204220156917,""effective_tolerance_deg"":1.7389981250034268,""recorded_residual_deg"":{""front_left_hip"":0.9889981250034268},""measured_errors_deg"":{""front_left_hip"":1.6468204220156917},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.2389981250034268}",,
raw,23,123,160,160,servo front_right_hip 32.5,212.58199999974605,212.59066666641272,190.8986666664133,190.90733333307998,1785900319.0282788,0.21688489298493607,"{""front_right_hip"":-0.21688489298493607}","{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}","{""step_index"":23,""segment_index"":109,""max_error_deg"":1.6468204220156917,""effective_tolerance_deg"":1.7389981250034268,""recorded_residual_deg"":{""front_left_hip"":0.9889981250034268},""measured_errors_deg"":{""front_left_hip"":1.6468204220156917},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.2389981250034268}",,
raw,24,124,161,171,servo front_left_hip 35.3 | servo front_left_knee -11.5 | servo front_right_hip 32.5 | servo front_right_knee -15.7 | servo rear_left_hip 24.2 | servo rear_left_knee 12 | servo rear_right_hip -0.7 | servo rear_right_knee -44.8 | wheel fl -1.13 | wheel fr -1.09 | wheel rr 2.0944,215.03499999972556,215.81599999968458,193.35166666639282,194.13266666635184,1785900321.8949263,,{},"{""front_left_ankle"":-1.13,""front_right_ankle"":-1.09,""rear_left_ankle"":0.0,""rear_right_ankle"":2.0944}","{""step_index"":23,""segment_index"":109,""max_error_deg"":1.6468204220156917,""effective_tolerance_deg"":1.7389981250034268,""recorded_residual_deg"":{""front_left_hip"":0.9889981250034268},""measured_errors_deg"":{""front_left_hip"":1.6468204220156917},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.2389981250034268}",,YES
raw,24,125,172,172,wheel stop,215.81599999968458,215.81599999968458,194.13266666635184,194.13266666635184,,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.0,""rear_right_ankle"":0.0}",,,YES
raw,25,126,173,181,servo front_left_hip 35.3 | servo front_left_knee -11.5 | servo front_right_hip 32.5 | servo front_right_knee -15.7 | servo rear_left_hip -0.7 | servo rear_left_knee 12 | servo rear_right_hip -0.7 | servo rear_right_knee -44.8 | wheel rl 0.58,220.48799999970507,221.06599999968458,198.80466666637233,199.38266666635184,1785900326.9809327,,{},"{""front_left_ankle"":0.0,""front_right_ankle"":0.0,""rear_left_ankle"":0.58,""rear_right_ankle"":0.0}","{""step_index"":24,""segment_index"":124,""max_error_deg"":1.6102705642134154,""effective_tolerance_deg"":2.0668797884155197,""recorded_residual_deg"":{""front_left_hip"":0.8445362089630706,""front_left_knee"":0.40248913298323963,""front_right_hip"":-0.29335895601469986,""front_right_knee"":-0.012378422313927828,""rear_left_hip"":-0.16603836286741824,""rear_left_knee"":-0.11654085019037552,""rear_right_hip"":-0.10124752802755227,""rear_right_knee"":1.3168797884155197},""measured_errors_deg"":{""front_left_hip"":0.15368648007837749,""front_left_knee"":-0.1353045943379314,""front_right_hip"":0.08578825990728944,""front_right_knee"":-0.08710581447574484,""rear_left_hip"":0.09889442975362073,""rear_left_knee"":-0.15095817341807027,""rear_right_hip"":0.11930907198866492,""rear_right_knee"":1.6102705642134154},""stability_basis"":""bounded_recent_contact_residual_window"",""stability_window_s"":0.1,""stability_window_cap_deg"":2.5668797884155197}",,YES
