sample_index,time_s,sim_step,obstacle_height_cm,obstacle_height_m,base_x_m,base_y_m,base_z_m,base_qw,base_qx,base_qy,base_qz,base_roll_rad,base_pitch_rad,base_yaw_rad,base_vx_m_s,base_vy_m_s,base_vz_m_s,base_wx_rad_s,base_wy_rad_s,base_wz_rad_s,total_mass_kg,com_x_m,com_y_m,com_z_m,com_vx_m_s,com_vy_m_s,com_vz_m_s,com_source,com_warning,com_projection_x_m,com_projection_y_m,com_projection_z_m,static_stability_margin_m,dynamic_stability_margin_m,stability_state,dynamic_stability_state,support_area_m2,support_perimeter_m,active_contact_count,support_polygon_w,support_degenerate,contact_geometry_source,max_contact_force_n,max_friction_utilization,max_wheel_slip_ratio,equilibrium_status,equilibrium_stability_margin_m,equilibrium_area_m2,equilibrium_solver_time_ms,equilibrium_vertices_w,tracking_rmse_rad,max_abs_tracking_error_rad,max_torque_utilization,max_torque_joint,total_positive_work_j,command_target_source,warnings,selected_step_sequence,step_sequence_phase,step_index,step_progress,replay_state,replay_event_index,replay_event_count,last_replay_command,sequence_interruption,sequence_retry,sequence_success,failure_reason,sample_overhead_ms
137,4.483333333333346,538,5,0.05,0.09441673755645752,-0.0007023662328720093,0.09903142601251602,0.9999828934669495,0.0007669674232602119,-0.005662770476192236,0.0013134927721694112,0.0015191303817949347,-0.011327602372259599,0.0026184248267832055,0.013959218747913837,-0.0015980047173798084,0.005913639906793833,0.0024652474094182253,0.0024117170833051205,0.00454826932400465,2.9308585226535797,0.07092457738291853,-0.12187357616022448,0.1547310521857435,0.014078436233500857,-0.0015234981995296683,0.002813785487898196,isaaclab.ArticulationData.body_com_state_w,,0.07092457738291853,-0.12187357616022448,-0.00012379769073579198,0.19847798542778258,0.1984787447872291,safe,safe,0.2222433511263251,1.9134456518258118,4,"[[-0.21017654240131378, -0.3228241205215454, -0.00012379769073579198], [0.35261210799217224, -0.3185398280620575, -0.00012379769073579198], [0.3491024076938629, 0.07975187897682189, -0.00012379769073579198], [-0.20687146484851837, 0.07348644733428954, -0.00012379769073579198]]",False,sensor_force_with_wheel_geometry_approximation,10.260254859924409,nan,nan,success,0.1983724905837835,0.22221734784957298,123.45559999812394,"[[-0.21300862729549408, -0.32280367612838745, -0.0001585002960205319], [0.34961867332458496, -0.31849613785743713, -0.0001585002960205319], [0.3461807072162628, 0.07979624718427657, -0.0001585002960205319], [-0.20982272922992706, 0.07350638508796693, -0.0001585002960205319]]",1.1625093097902712,2.0934770107269287,1.0,front_left_hip,0.39762280801189837,adapter.command_state,,5cm accepted steps,command,1,0.025577416382910327,active,0,269,wheel all 0.3,0,0,,,6.044499925337732
138,4.508333333333347,541,5,0.05,0.0951070636510849,-0.0006822049617767334,0.09905044734477997,0.9999827742576599,0.0006870709476061165,-0.005698822904378176,0.0013069865526631474,0.0013593101129259566,-0.011399490005544823,0.0026062688391276763,0.013587892055511475,-0.0008538026595488191,0.006332996301352978,-0.0019095012685284019,0.0040659308433532715,0.004173251334577799,2.9308585226535797,0.0716125926869475,-0.12184420655735319,0.1547675382960478,0.013837349824902695,-0.0009016094086891426,0.0031262672305899008,isaaclab.ArticulationData.body_com_state_w,,0.0716125926869475,-0.12184420655735319,-0.00012347982334978005,0.1984609830690341,0.19862038207398602,safe,safe,0.22223873721552528,1.9134226416749358,4,"[[-0.20947207510471344, -0.3228074610233307, -0.00012347982334978005], [0.3532920777797699, -0.3185313642024994, -0.00012347982334978005], [0.34982120990753174, 0.07976070046424867, -0.00012347982334978005], [-0.20615431666374207, 0.07350296527147294, -0.00012347982334978005]]",False,sensor_force_with_wheel_geometry_approximation,8.89589500427254,nan,nan,success,0.1983724905837835,0.22221734784957298,123.45559999812394,"[[-0.21300862729549408, -0.32280367612838745, -0.0001585002960205319], [0.34961867332458496, -0.31849613785743713, -0.0001585002960205319], [0.3461807072162628, 0.07979624718427657, -0.0001585002960205319], [-0.20982272922992706, 0.07350638508796693, -0.0001585002960205319]]",1.1708847894187524,2.108297824859619,1.0,rear_right_hip,0.4009640194987942,adapter.command_state,,5cm accepted steps,command,1,0.025763659706086867,active,0,269,wheel all 0.3,0,0,,,8.68240010458976
139,4.533333333333348,544,5,0.05,0.09579905867576599,-0.0006674006581306458,0.09906650334596634,0.9999825954437256,0.0006197016919031739,-0.005733313038945198,0.0013063405640423298,0.0012244831350856507,-0.011468295225770963,0.0026057036702736803,0.013409456238150597,-0.00027009379118680954,0.0069814869202673435,-0.003264626022428274,0.00894126482307911,0.003095966298133135,2.9308585226535797,0.07230429563552371,-0.12182180783228296,0.15479610326252785,0.0138815465728586,-0.0003555373502048207,0.0038993873709765947,isaaclab.ArticulationData.body_com_state_w,,0.07230429563552371,-0.12182180783228296,-0.00010774025463251128,0.19844664226016465,0.19854898591836673,safe,safe,0.2222362131101595,1.913410084995558,4,"[[-0.20876060426235196, -0.3227985203266144, -0.00010774025463251128], [0.35397785902023315, -0.31852373480796814, -0.00010774025463251128], [0.35054856538772583, 0.07976856827735901, -0.00010774025463251128], [-0.20544026792049405, 0.07351185381412506, -0.00010774025463251128]]",False,sensor_force_with_wheel_geometry_approximation,8.771611213684162,nan,nan,success,0.1983724905837835,0.22221734784957298,123.45559999812394,"[[-0.21300862729549408, -0.32280367612838745, -0.0001585002960205319], [0.34961867332458496, -0.31849613785743713, -0.0001585002960205319], [0.3461807072162628, 0.07979624718427657, -0.0001585002960205319], [-0.20982272922992706, 0.07350638508796693, -0.0001585002960205319]]",1.179320478111597,2.123272657394409,1.0,rear_right_hip,0.40323596777521203,adapter.command_state,,5cm accepted steps,command,1,0.025949903029263408,active,0,269,wheel all 0.3,0,0,,,5.9911999851465225
140,4.55833333333335,547,5,0.05,0.09650122374296188,-0.0006480664014816284,0.0990627333521843,0.9999823570251465,0.000536008330527693,-0.0057810270227491856,0.0013039297191426158,0.0010569923761700514,-0.011563504178029605,0.002601792634883438,0.01375955156981945,-0.0009675017208792269,0.006142812315374613,-0.0010488590924069285,0.0026449442375451326,0.003387949662283063,2.9308585226535797,0.07300307613456747,-0.12179301905043502,0.15481071501209126,0.014057227139359347,-0.0009923406750733496,0.0030707573474002977,isaaclab.ArticulationData.body_com_state_w,,0.07300307613456747,-0.12179301905043502,-0.00010381635162770697,0.19842880126193696,0.19863365700430866,safe,safe,0.22223250198161393,1.9133914842970123,4,"[[-0.20803746581077576, -0.3227853775024414, -0.00010381635162770697], [0.35466891527175903, -0.31851428747177124, -0.00010381635162770697], [0.351281076669693, 0.07977817952632904, -0.00010381635162770697], [-0.2047218233346939, 0.07352470606565475, -0.00010381635162770697]]",False,sensor_force_with_wheel_geometry_approximation,8.55176734924324,nan,nan,success,0.1983724905837835,0.22221734784957298,123.45559999812394,"[[-0.21300862729549408, -0.32280367612838745, -0.0001585002960205319], [0.34961867332458496, -0.31849613785743713, -0.0001585002960205319], [0.3461807072162628, 0.07979624718427657, -0.0001585002960205319], [-0.20982272922992706, 0.07350638508796693, -0.0001585002960205319]]",1.18781537960461,2.1383049488067627,1.0,rear_right_hip,0.40587470330909353,adapter.command_state,,5cm accepted steps,command,1,0.026136146352439948,active,0,269,wheel all 0.3,0,0,,,4.755700007081032
141,4.583333333333351,550,5,0.05,0.09722113609313965,-0.0006295815110206604,0.0990547314286232,0.9999821782112122,0.00045477060484699905,-0.005829081404954195,0.0013026618398725986,0.000894399054356593,-0.011659401247037099,0.0026001545002008676,0.013643233105540276,-0.000928879773709923,0.006301048677414656,0.00184442603494972,0.0054799700155854225,0.002263453556224704,2.9308585226535797,0.07371756956835504,-0.12176540484572299,0.15481915336599467,0.013898011543649268,-0.0008732332276746752,0.003215323038398381,isaaclab.ArticulationData.body_com_state_w,,0.07371756956835504,-0.12176540484572299,-0.00010541532440367513,0.19841160094331986,0.19861748666457818,safe,safe,0.22222983113897476,1.9133778371571886,4,"[[-0.20730113983154297, -0.3227737247943878, -0.00010541532440367513], [0.35537096858024597, -0.31850484013557434, -0.00010541532440367513], [0.35202378034591675, 0.07978783547878265, -0.00010541532440367513], [-0.20400014519691467, 0.07353625446557999, -0.00010541532440367513]]",False,sensor_force_with_wheel_geometry_approximation,8.252263069152907,nan,nan,success,0.19841160094331986,0.2222298311389748,76.07249997090548,"[[-0.20730113983154297, -0.3227737247943878, -0.00010541532440367513], [0.35537096858024597, -0.31850484013557434, -0.00010541532440367513], [0.35202378034591675, 0.07978783547878265, -0.00010541532440367513], [-0.20400014519691467, 0.07353625446557999, -0.00010541532440367513]]",1.1963801601655886,2.153493881225586,1.0,rear_right_hip,0.408354662985092,adapter.command_state,,5cm accepted steps,command,1,0.026322389675616488,active,0,269,wheel all 0.3,0,0,,,81.30600000731647
142,4.608333333333352,553,5,0.05,0.09794407337903976,-0.0006112605333328247,0.09904191642999649,0.9999820590019226,0.00037089947727508843,-0.005858595948666334,0.0013028114335611463,0.000726570101974306,-0.011718213047239504,0.002601411040642218,0.013557068072259426,-0.0008928984752856195,0.006172243971377611,0.002837787615135312,0.0061233616434037685,0.001624950673431158,2.9308585226535797,0.07443808636853588,-0.12173771632232584,0.15482475646377003,0.01381507584404365,-0.000809975587792556,0.0030990511822210826,isaaclab.ArticulationData.body_com_state_w,,0.07443808636853588,-0.12173771632232584,-0.00010799440346551986,0.19839392907367903,0.19858697479266937,safe,safe,0.22222774974627602,1.91336676176107,4,"[[-0.2065517008304596, -0.3227633535861969, -0.00010799440346551986], [0.3560791015625, -0.3184950351715088, -0.00010799440346551986], [0.3527693450450897, 0.07979784905910492, -0.00010799440346551986], [-0.203285351395607, 0.07354648411273956, -0.00010799440346551986]]",False,sensor_force_with_wheel_geometry_approximation,7.869306564331126,nan,nan,success,0.19841160094331986,0.2222298311389748,76.07249997090548,"[[-0.20730113983154297, -0.3227737247943878, -0.00010541532440367513], [0.35537096858024597, -0.31850484013557434, -0.00010541532440367513], [0.35202378034591675, 0.07978783547878265, -0.00010541532440367513], [-0.20400014519691467, 0.07353625446557999, -0.00010541532440367513]]",1.2049662379521435,2.168700695037842,0.78889545177715,rear_right_hip,0.41077508978927374,adapter.command_state,,5cm accepted steps,command,1,0.026508632998793028,active,0,269,wheel all 0.3,0,0,,,5.990000092424452
143,4.633333333333353,556,5,0.05,0.09868264198303223,-0.0005939304828643799,0.09902149438858032,0.9999817609786987,0.0002962132275570184,-0.005893314722925425,0.0013010745169594884,0.0005771204723404689,-0.01178745782414582,0.0025987935959637374,0.01379692368209362,-0.0008992932853288949,0.006091895513236523,0.0039708977565169334,0.005925940815359354,0.0010077358456328511,2.9308585226535797,0.07517179887877487,-0.1217119395766727,0.15481985963395675,0.014036396092421256,-0.0007852448526361991,0.0030367242255455932,isaaclab.ArticulationData.body_com_state_w,,0.07517179887877487,-0.1217119395766727,-0.00011697138206295305,0.19837821345800324,0.1985667978245327,safe,safe,0.22222495014688348,1.9133520822063914,4,"[[-0.2057914286851883, -0.3227519392967224, -0.00011697138206295305], [0.356797456741333, -0.31848618388175964, -0.00011697138206295305], [0.35352352261543274, 0.07980682700872421, -0.00011697138206295305], [-0.20255905389785767, 0.07355774939060211, -0.00011697138206295305]]",False,sensor_force_with_wheel_geometry_approximation,7.593318939209053,nan,nan,success,0.19841160094331986,0.2222298311389748,76.07249997090548,"[[-0.20730113983154297, -0.3227737247943878, -0.00010541532440367513], [0.35537096858024597, -0.31850484013557434, -0.00010541532440367513], [0.35202378034591675, 0.07978783547878265, -0.00010541532440367513], [-0.20400014519691467, 0.07353625446557999, -0.00010541532440367513]]",1.2136322780533588,2.184046745300293,0.6657272680472044,rear_right_hip,0.4127699051839701,adapter.command_state,,5cm accepted steps,command,1,0.026694876321969565,active,0,269,wheel all 0.3,0,0,,,5.538600031286478
144,4.6583333333333545,559,5,0.05,0.0994269847869873,-0.0005774125456809998,0.09899037331342697,0.9999815821647644,0.00022138183703646064,-0.005925965961068869,0.0013016527518630028,0.00042735843984659277,-0.011852567175621864,0.002600819304524422,0.013534964993596077,-0.0009186475654132664,0.005707892589271069,0.005860844161361456,0.006283228751271963,1.6310181308654137e-05,2.9308585226535797,0.0759119167614383,-0.12168707595265152,0.15480387798191708,0.013808701749578912,-0.0007521741071661764,0.0027517502159276177,isaaclab.ArticulationData.body_com_state_w,,0.0759119167614383,-0.12168707595265152,-0.00013304918159160123,0.19836246662566606,0.1985439251548101,safe,safe,0.22222192152822307,1.913336128642897,4,"[[-0.20502085983753202, -0.3227427005767822, -0.00013304918159160123], [0.3575226366519928, -0.3184770345687866, -0.00013304918159160123], [0.35428139567375183, 0.07981610298156737, -0.00013304918159160123], [-0.2018313258886337, 0.07356676459312438, -0.00013304918159160123]]",False,sensor_force_with_wheel_geometry_approximation,7.4680175781250675,nan,nan,success,0.19841160094331986,0.2222298311389748,76.07249997090548,"[[-0.20730113983154297, -0.3227737247943878, -0.00010541532440367513], [0.35537096858024597, -0.31850484013557434, -0.00010541532440367513], [0.35202378034591675, 0.07978783547878265, -0.00010541532440367513], [-0.20400014519691467, 0.07353625446557999, -0.00010541532440367513]]",1.2223695534425856,2.1994400024414062,0.6136662763371948,rear_right_hip,0.4150857500996418,adapter.command_state,,5cm accepted steps,command,1,0.026881119645146105,active,0,269,wheel all 0.3,0,0,,,4.877300001680851
145,4.683333333333356,562,5,0.05,0.10017593204975128,-0.0005616322159767151,0.09894823282957077,0.9999814629554749,0.00014998951519373804,-0.005962348077446222,0.0013022575294598937,0.00028446461939017165,-0.011925146082221547,0.0026028657062526217,0.013488085940480232,-0.0010763304308056831,0.005508891306817532,0.008639012463390827,0.0061819590628147125,-0.0010794932022690773,2.9308585226535797,0.0766563167473701,-0.12166335980681188,0.15477625562326466,0.01377935847775779,-0.0008325572097249165,0.002471343405238131,isaaclab.ArticulationData.body_com_state_w,,0.0766563167473701,-0.12166335980681188,-0.00015638854165042924,0.19834746174643286,0.19854492949106622,safe,safe,0.22221871597066295,1.9133191261793732,4,"[[-0.20424309372901917, -0.3227340281009674, -0.00015638854165042924], [0.3582553565502167, -0.3184683322906494, -0.00015638854165042924], [0.3550417125225067, 0.07982494682073592, -0.00015638854165042924], [-0.20109955966472626, 0.07357537746429442, -0.00015638854165042924]]",False,sensor_force_with_wheel_geometry_approximation,7.726061344146799,nan,nan,success,0.19841160094331986,0.2222298311389748,76.07249997090548,"[[-0.20730113983154297, -0.3227737247943878, -0.00010541532440367513], [0.35537096858024597, -0.31850484013557434, -0.00010541532440367513], [0.35202378034591675, 0.07978783547878265, -0.00010541532440367513], [-0.20400014519691467, 0.07353625446557999, -0.00010541532440367513]]",1.2311643660845764,2.2148847579956055,0.5297200233014421,rear_right_knee,0.4172871687635737,adapter.command_state,,5cm accepted steps,command,1,0.027067362968322645,active,0,269,wheel all 0.3,0,0,,,7.558299927040935
146,4.708333333333357,565,5,0.05,0.10093221813440323,-0.0005452930927276611,0.09889106452465057,0.9999812245368958,7.344219193328172e-05,-0.006001235451549292,0.001303677330724895,0.0001312437087071161,-0.012002723203958534,0.002606614489036072,0.013468615710735321,-0.0010158532531931996,0.0050482116639614105,0.00901173148304224,0.005273126531392336,-0.0014753569848835468,2.9308585226535797,0.07740769476164898,-0.12163853580000376,0.15473550145398077,0.013751011052173464,-0.0007622318621769758,0.0019522454286099828,isaaclab.ArticulationData.body_com_state_w,,0.07740769476164898,-0.12163853580000376,-0.0001876934438287821,0.1983313594537137,0.19851470349141426,safe,safe,0.22221477119575248,1.9132984309925347,4,"[[-0.20345635712146756, -0.32272574305534363, -0.0001876934438287821], [0.358995258808136, -0.31845906376838684, -0.0001876934438287821], [0.35580649971961975, 0.07983424514532089, -0.0001876934438287821], [-0.20036157965660092, 0.07358352839946747, -0.0001876934438287821]]",False,sensor_force_with_wheel_geometry_approximation,8.016580581665112,nan,nan,success,0.19841160094331986,0.2222298311389748,76.07249997090548,"[[-0.20730113983154297, -0.3227737247943878, -0.00010541532440367513], [0.35537096858024597, -0.31850484013557434, -0.00010541532440367513], [0.35202378034591675, 0.07978783547878265, -0.00010541532440367513], [-0.20400014519691467, 0.07353625446557999, -0.00010541532440367513]]",1.240037631753551,2.2304182052612305,0.6427417747578484,rear_right_knee,0.41944586952129753,adapter.command_state,,5cm accepted steps,command,1,0.027253606291499186,active,0,269,wheel all 0.3,0,0,,,5.0654999213293195
147,4.733333333333358,568,5,0.05,0.10170059651136398,-0.0005294829607009888,0.09882216900587082,0.9999809265136719,1.5681080185458995e-06,-0.006048630923032761,0.001304535660892725,-1.2646076810429823e-05,-0.012097328555489633,0.00260919609949282,0.013443286530673504,-0.0009507706272415817,0.004714101552963257,0.009964056313037872,0.004568234086036682,-0.0022505857050418854,2.9308585226535797,0.07816894516065417,-0.12161471016241543,0.15468207515509116,0.013724014968771141,-0.0006710765730348768,0.0015801934695299992,isaaclab.ArticulationData.body_com_state_w,,0.07816894516065417,-0.12161471016241543,-0.00022673011197010115,0.19831630831205455,0.19848136276616204,safe,safe,0.2222106838442997,1.9132769792598372,4,"[[-0.20266149938106537, -0.32271718978881836, -0.00022673011197010115], [0.35974615812301636, -0.31845009326934814, -0.00022673011197010115], [0.3565768301486969, 0.07984322309494017, -0.00022673011197010115], [-0.19961430132389069, 0.07359204441308974, -0.00022673011197010115]]",False,sensor_force_with_wheel_geometry_approximation,8.308181762695387,nan,nan,success,0.19841160094331986,0.2222298311389748,76.07249997090548,"[[-0.20730113983154297, -0.3227737247943878, -0.00010541532440367513], [0.35537096858024597, -0.31850484013557434, -0.00010541532440367513], [0.35202378034591675, 0.07978783547878265, -0.00010541532440367513], [-0.20400014519691467, 0.07353625446557999, -0.00010541532440367513]]",1.248998763021745,2.24603533744812,0.724275187664117,rear_right_knee,0.42159660483484346,adapter.command_state,,5cm accepted steps,command,1,0.027439849614675726,active,0,269,wheel all 0.3,0,0,,,5.286199972033501
